,unres,resid,Country_ru,year_ru,vote_ru,Country_tr,year_tr,vote_tr,vote_rutr
392,R/8/324B,8017,RUS,1953,3,TUR,1953,8,Disagreed
393,R/8/325A,8018,RUS,1953,2,TUR,1953,8,Disagreed
394,R/8/325B,8019,RUS,1953,1,TUR,1953,8,Disagreed
395,R/8/417,8020,RUS,1953,3,TUR,1953,1,Disagreed
396,R/8/425,8021,RUS,1953,3,TUR,1953,1,Disagreed
397,R/8/436,8022,RUS,1953,3,TUR,1953,2,Disagreed
398,R/8/437A,8023,RUS,1953,1,TUR,1953,2,Disagreed
399,R/8/437B,8024,RUS,1953,1,TUR,1953,2,Disagreed
400,R/8/455,8025,RUS,1953,1,TUR,1953,8,Disagreed
401,R/8/461,8026,RUS,1953,3,TUR,1953,2,Disagreed
402,R/9/11,9001,RUS,1954,3,TUR,1954,1,Disagreed
403,R/9/41,9002,RUS,1954,1,TUR,1954,2,Disagreed
404,R/9/51,9003,RUS,1954,1,TUR,1954,3,Disagreed
405,R/9/52,9004,RUS,1954,3,TUR,1954,2,Disagreed
406,R/9/60,9005,RUS,1954,1,TUR,1954,3,Disagreed
407,R/9/248,9006,RUS,1954,2,TUR,1954,8,Disagreed
408,R/9/249,9007,RUS,1954,2,TUR,1954,8,Disagreed
409,R/9/265,9008,RUS,1954,1,TUR,1954,1,Agreed
410,R/9/306A,9009,RUS,1954,1,TUR,1954,3,Disagreed
411,R/9/306B,9010,RUS,1954,1,TUR,1954,1,Agreed
412,R/9/320,9011,RUS,1954,1,TUR,1954,8,Disagreed
413,R/9/326,9012,RUS,1954,3,TUR,1954,8,Disagreed
414,R/9/356,9013,RUS,1954,3,TUR,1954,1,Disagreed
415,R/9/360,9014,RUS,1954,2,TUR,1954,1,Disagreed
416,R/9/361,9015,RUS,1954,1,TUR,1954,2,Disagreed
417,R/9/442,9016,RUS,1954,3,TUR,1954,1,Disagreed
418,R/9/461A,9017,RUS,1954,1,TUR,1954,3,Disagreed
419,R/9/461B,9018,RUS,1954,1,TUR,1954,3,Disagreed
420,R/9/461C,9019,RUS,1954,1,TUR,1954,3,Disagreed
421,R/9/469,9020,RUS,1954,3,TUR,1954,1,Disagreed
422,R/9/490A,9021,RUS,1954,1,TUR,1954,2,Disagreed
423,R/9/490B,9022,RUS,1954,1,TUR,1954,3,Disagreed
424,R/9/490C,9023,RUS,1954,1,TUR,1954,2,Disagreed
425,R/9/498A,9024,RUS,1954,1,TUR,1954,8,Disagreed
426,R/9/498B,9025,RUS,1954,2,TUR,1954,8,Disagreed
427,R/9/498C,9026,RUS,1954,2,TUR,1954,8,Disagreed
428,R/9/498D,9027,RUS,1954,2,TUR,1954,8,Disagreed
429,R/9/504,9028,RUS,1954,3,TUR,1954,1,Disagreed
430,R/9/522,9029,RUS,1954,2,TUR,1954,1,Disagreed
431,R/9/537,9030,RUS,1954,1,TUR,1954,1,Agreed
432,R/9/549,9031,RUS,1954,3,TUR,1954,1,Disagreed
433,R/10/9,10001,RUS,1955,3,TUR,1955,1,Disagreed
434,R/10 65,10002,RUS,1955,3,TUR,1955,1,Disagreed
435,R/10/196,10003,RUS,1955,3,TUR,1955,1,Disagreed
436,R/10/229,10004,RUS,1955,1,TUR,1955,2,Disagreed
437,R/10/256,10005,RUS,1955,1,TUR,1955,2,Disagreed
438,R/10/257,10006,RUS,1955,1,TUR,1955,1,Agreed
439,R/10/258,10007,RUS,1955,3,TUR,1955,2,Disagreed
440,R/10/259,10008,RUS,1955,3,TUR,1955,1,Disagreed
441,R/10/288,10009,RUS,1955,2,TUR,1955,3,Disagreed
442,R/10/291A,10010,RUS,1955,1,TUR,1955,3,Disagreed
443,R/10/291B,10011,RUS,1955,3,TUR,1955,1,Disagreed
444,R/10/369,10012,RUS,1955,1,TUR,1955,3,Disagreed
445,R/10/370,10013,RUS,1955,3,TUR,1955,1,Disagreed
446,R/10/404,10014,RUS,1955,1,TUR,1955,2,Disagreed
447,R/10/420,10015,RUS,1955,1,TUR,1955,1,Agreed
448,R/10/433A,10016,RUS,1955,1,TUR,1955,1,Agreed
449,R/10/433B,10017,RUS,1955,1,TUR,1955,1,Agreed
450,R/10/433C,10018,RUS,1955,1,TUR,1955,1,Agreed
451,R/10/434A,10019,RUS,1955,1,TUR,1955,1,Agreed
452,R/10/434B,10020,RUS,1955,1,TUR,1955,1,Agreed
453,R/10/434C,10021,RUS,1955,1,TUR,1955,1,Agreed
454,R/10/434D,10022,RUS,1955,1,TUR,1955,1,Agreed
455,R/10/434E,10023,RUS,1955,1,TUR,1955,1,Agreed
456,R/10/435A,10024,RUS,1955,1,TUR,1955,1,Agreed
457,R/10/435B,10025,RUS,1955,1,TUR,1955,1,Agreed
458,R/10/435C,10026,RUS,1955,1,TUR,1955,1,Agreed
459,R/10/435D,10027,RUS,1955,1,TUR,1955,1,Agreed
460,R/10/435E,10028,RUS,1955,1,TUR,1955,1,Agreed
461,R/10/436A,10029,RUS,1955,1,TUR,1955,1,Agreed
462,R/10/436B,10030,RUS,1955,1,TUR,1955,1,Agreed
463,R/10/436C,10031,RUS,1955,1,TUR,1955,1,Agreed
464,R/10/461A,10032,RUS,1955,1,TUR,1955,2,Disagreed
465,R/10/461B,10033,RUS,1955,3,TUR,1955,1,Disagreed
466,R/10/462,10034,RUS,1955,3,TUR,1955,1,Disagreed
467,R/10/464A,10035,RUS,1955,1,TUR,1955,2,Disagreed
468,R/10/465,10036,RUS,1955,1,TUR,1955,2,Disagreed
469,R/10/465,10037,RUS,1955,2,TUR,1955,3,Disagreed
470,R/11/4A,11001,RUS,1956,1,TUR,1956,1,Agreed
471,R/11/4B,11002,RUS,1956,1,TUR,1956,1,Agreed
472,R/11/4C,11003,RUS,1956,1,TUR,1956,1,Agreed
473,R/11/23,11004,RUS,1956,3,TUR,1956,1,Disagreed
474,R/11/39A,11005,RUS,1956,1,TUR,1956,2,Disagreed
475,R/11/39B,11006,RUS,1956,1,TUR,1956,2,Disagreed
476,R/11/46,11007,RUS,1956,1,TUR,1956,2,Disagreed
477,R/11/55,11008,RUS,1956,1,TUR,1956,3,Disagreed
478,R/11/83,11009,RUS,1956,1,TUR,1956,3,Disagreed
479,R/11/84A,11010,RUS,1956,1,TUR,1956,3,Disagreed
480,R/11/84B,11011,RUS,1956,3,TUR,1956,1,Disagreed
481,R/11/187A,11012,RUS,1956,3,TUR,1956,1,Disagreed
482,R/11/187B,11013,RUS,1956,3,TUR,1956,1,Disagreed
483,R/11/187C,11014,RUS,1956,1,TUR,1956,2,Disagreed
484,R/11/188,11015,RUS,1956,3,TUR,1956,1,Disagreed
485,R/11/194A,11016,RUS,1956,1,TUR,1956,3,Disagreed
486,R/11/194B,11017,RUS,1956,1,TUR,1956,3,Disagreed
487,R/11/194C,11018,RUS,1956,1,TUR,1956,3,Disagreed
488,R/11/194D,11019,RUS,1956,1,TUR,1956,3,Disagreed
489,R/11/195,11020,RUS,1956,2,TUR,1956,1,Disagreed
490,R/11/306,11021,RUS,1956,3,TUR,1956,1,Disagreed
491,R/11/307,11022,RUS,1956,1,TUR,1956,1,Agreed
492,R/11/343,11023,RUS,1956,3,TUR,1956,2,Disagreed
493,R/11/527,11024,RUS,1956,3,TUR,1956,1,Disagreed
494,R/11/587,11025,RUS,1956,1,TUR,1956,1,Agreed
495,R/11/675,11026,RUS,1956,3,TUR,1956,1,Disagreed
496,R/11/692,11027,RUS,1956,1,TUR,1956,1,Agreed
497,R/11/723,11028,RUS,1956,1,TUR,1956,1,Agreed
498,R/11/870,11029,RUS,1957,3,TUR,1957,1,Disagreed
499,R/11/957,11030,RUS,1957,1,TUR,1957,1,Agreed
500,R/11/958,11031,RUS,1957,1,TUR,1957,1,Agreed
501,R/11/965,11032,RUS,1957,3,TUR,1957,1,Disagreed
502,R/11/1021A,11033,RUS,1957,3,TUR,1957,1,Disagreed
503,R/11/1021B,11034,RUS,1957,1,TUR,1957,2,Disagreed
504,R/11/1094A,11035,RUS,1957,1,TUR,1957,1,Agreed
505,R/11/1094B,11036,RUS,1957,2,TUR,1957,1,Disagreed
506,R/11/1105,11037,RUS,1957,1,TUR,1957,1,Agreed
507,R/11/1140,11038,RUS,1957,3,TUR,1957,1,Disagreed
508,R/11/1166,11039,RUS,1957,3,TUR,1957,1,Disagreed
509,R/11/1179,11040,RUS,1957,1,TUR,1957,3,Disagreed
510,R/11/1227,11041,RUS,1957,1,TUR,1957,2,Disagreed
511,R/11/1237,11042,RUS,1957,3,TUR,1957,2,Disagreed
512,R/11/1163,11043,RUS,1957,1,TUR,1957,2,Disagreed
513,R/11/1314,11044,RUS,1957,1,TUR,1957,1,Agreed
514,R/11/1476,11045,RUS,1957,3,TUR,1957,1,Disagreed
515,R/12/6,11046,RUS,1957,1,TUR,1957,1,Agreed
516,ESS/1/34,11047,RUS,1956,1,TUR,1956,1,Agreed
517,ESS/1/71A,11048,RUS,1956,2,TUR,1956,1,Disagreed
518,ESS/1/71B,11049,RUS,1956,1,TUR,1956,1,Agreed
519,ESS/1/89,11050,RUS,1956,2,TUR,1956,2,Agreed
520,ESS/1/126A,11051,RUS,1956,2,TUR,1956,1,Disagreed
521,ESS/1/126B,11052,RUS,1956,1,TUR,1956,1,Agreed
522,ESS/2/20,11053,RUS,1956,3,TUR,1956,1,Disagreed
523,ESS/2/77A,11054,RUS,1956,3,TUR,1956,1,Disagreed
524,ESS/2/77B,11055,RUS,1956,3,TUR,1956,1,Disagreed
525,ESS/2/78A,11056,RUS,1956,3,TUR,1956,1,Disagreed
526,ESS/2/78B,11057,RUS,1956,3,TUR,1956,1,Disagreed
527,ESS/2/78C,11058,RUS,1956,3,TUR,1956,1,Disagreed
528,ESS/2/78D,11059,RUS,1956,3,TUR,1956,1,Disagreed
529,ESS/2/179A,11060,RUS,1956,3,TUR,1956,1,Disagreed
530,ESS/2/79B,11061,RUS,1956,3,TUR,1956,1,Disagreed
531,ESS/2/79C,11062,RUS,1956,3,TUR,1956,1,Disagreed
532,ESS/2/79/D,11063,RUS,1956,3,TUR,1956,1,Disagreed
533,ESS/2/79/E,11064,RUS,1956,3,TUR,1956,1,Disagreed
534,ESS/2/80A,11065,RUS,1956,2,TUR,1956,3,Disagreed
535,ESS/2/80B,11066,RUS,1956,3,TUR,1956,1,Disagreed
536,ESS/2/80C,11067,RUS,1956,2,TUR,1956,1,Disagreed
537,R/12/52,12001,RUS,1957,1,TUR,1957,2,Disagreed
538,R/12/55,12002,RUS,1957,1,TUR,1957,2,Disagreed
539,R/12/59,12003,RUS,1957,1,TUR,1957,2,Disagreed
540,R/12/129,12004,RUS,1957,1,TUR,1957,3,Disagreed
541,R/12/130A,12005,RUS,1957,3,TUR,1957,1,Disagreed
542,R/12/130B,12006,RUS,1957,3,TUR,1957,1,Disagreed
543,R/12/130C,12007,RUS,1957,3,TUR,1957,1,Disagreed
544,R/12/363,12008,RUS,1957,1,TUR,1957,3,Disagreed
545,R/12/364,12009,RUS,1957,1,TUR,1957,3,Disagreed
546,R/12/369,12010,RUS,1957,3,TUR,1957,1,Disagreed
547,R/12/461,12011,RUS,1957,3,TUR,1957,1,Disagreed
548,R/12/461,12012,RUS,1957,3,TUR,1957,1,Disagreed
549,R/12/467,12013,RUS,1957,1,TUR,1957,3,Disagreed
550,R/12/490A,12014,RUS,1957,1,TUR,1957,3,Disagreed
551,R/12/490B,12015,RUS,1957,3,TUR,1957,1,Disagreed
552,R/12/514,12016,RUS,1957,3,TUR,1957,1,Disagreed
553,R/12/517A,12017,RUS,1957,3,TUR,1957,1,Disagreed
554,R/12/517B,12018,RUS,1957,1,TUR,1957,3,Disagreed
555,R/12/529,12019,RUS,1957,1,TUR,1957,1,Agreed
556,R/12/530,12020,RUS,1957,3,TUR,1957,1,Disagreed
557,R/12/535,12021,RUS,1957,1,TUR,1957,2,Disagreed
558,R/12/536,12022,RUS,1957,1,TUR,1957,1,Agreed
559,R/12/541,12023,RUS,1957,3,TUR,1957,1,Disagreed
560,R/12/547,12024,RUS,1957,1,TUR,1957,2,Disagreed
561,R/12/553,12025,RUS,1957,3,TUR,1957,1,Disagreed
562,R/12/557A,12026,RUS,1957,1,TUR,1957,3,Disagreed
563,R/12/557B,12027,RUS,1957,2,TUR,1957,1,Disagreed
564,R/12/588A,12028,RUS,1957,1,TUR,1957,1,Agreed
565,R/12/588B,12029,RUS,1957,1,TUR,1957,2,Disagreed
566,R/12/596,12030,RUS,1957,2,TUR,1957,1,Disagreed
567,R/12/617A,12031,RUS,1957,1,TUR,1957,2,Disagreed
568,R/12/617B,12032,RUS,1957,1,TUR,1957,1,Agreed
569,R/12/623,12033,RUS,1957,1,TUR,1957,3,Disagreed
570,R/12/624,12034,RUS,1957,1,TUR,1957,1,Agreed
571,R/13/55,13001,RUS,1958,3,TUR,1958,1,Disagreed
572,R/13/106A,13002,RUS,1958,1,TUR,1958,3,Disagreed
573,R/13/106B,13003,RUS,1958,1,TUR,1958,3,Disagreed
574,R/13/106,13004,RUS,1958,3,TUR,1958,1,Disagreed
575,R/13/107A,13005,RUS,1958,3,TUR,1958,1,Disagreed
576,R/13/107B,13006,RUS,1958,3,TUR,1958,1,Disagreed
577,R/13/387,13007,RUS,1958,1,TUR,1958,3,Disagreed
578,R/13/410,13008,RUS,1958,1,TUR,1958,2,Disagreed
579,R/13/412,13009,RUS,1958,1,TUR,1958,1,Agreed
580,R/13/413A,13010,RUS,1958,1,TUR,1958,1,Agreed
581,R/13/413B,13011,RUS,1958,1,TUR,1958,1,Agreed
582,R/13/413C,13012,RUS,1958,1,TUR,1958,1,Agreed
583,R/13/413D,13013,RUS,1958,1,TUR,1958,1,Agreed
584,R/13/413E,13014,RUS,1958,1,TUR,1958,1,Agreed
585,R/13/430A,13015,RUS,1958,3,TUR,1958,1,Disagreed
586,R/13/430B,13016,RUS,1958,1,TUR,1958,3,Disagreed
587,R/13/443,13017,RUS,1958,3,TUR,1958,8,Disagreed
588,R/13/451,13018,RUS,1958,3,TUR,1958,1,Disagreed
589,R/13/464,13019,RUS,1958,3,TUR,1958,1,Disagreed
590,R/13/467,13020,RUS,1958,1,TUR,1958,1,Agreed
591,R/13/478A,13021,RUS,1958,1,TUR,1958,1,Agreed
592,R/13/478B,13022,RUS,1958,1,TUR,1958,1,Agreed
593,R/13/546,13023,RUS,1958,3,TUR,1958,1,Disagreed
594,R/13/565A,13024,RUS,1958,1,TUR,1958,2,Disagreed
595,R/13/565B,13025,RUS,1958,3,TUR,1958,1,Disagreed
596,R/13/565C,13026,RUS,1958,1,TUR,1958,1,Agreed
597,R/13/598,13027,RUS,1958,3,TUR,1958,1,Disagreed
598,R/13/621,13028,RUS,1958,3,TUR,1958,1,Disagreed
599,R/13/623,13029,RUS,1958,2,TUR,1958,2,Agreed
600,R/13/627A,13030,RUS,1958,3,TUR,1958,3,Agreed
601,R/13/627B,13031,RUS,1958,1,TUR,1958,2,Disagreed
602,R/13/642A,13032,RUS,1959,2,TUR,1959,1,Disagreed
603,R/13/642B,13033,RUS,1959,2,TUR,1959,1,Disagreed
604,R/14/94,14001,RUS,1959,1,TUR,1959,3,Disagreed
605,R/14/95A,14002,RUS,1959,1,TUR,1959,3,Disagreed
606,R/14/95B,14003,RUS,1959,3,TUR,1959,1,Disagreed
607,R/14/95C,14004,RUS,1959,3,TUR,1959,1,Disagreed
608,R/14/95D,14005,RUS,1959,3,TUR,1959,1,Disagreed
609,R/14/108,14006,RUS,1959,1,TUR,1959,2,Disagreed
610,R/14/442A,14007,RUS,1959,1,TUR,1959,3,Disagreed
611,R/14/442B,14008,RUS,1959,3,TUR,1959,1,Disagreed
612,R/14/452,14009,RUS,1959,3,TUR,1959,1,Disagreed
613,R/14/465A,14010,RUS,1959,1,TUR,1959,1,Agreed
614,R/14/465B,14011,RUS,1959,1,TUR,1959,1,Agreed
615,R/14/528,14012,RUS,1959,3,TUR,1959,1,Disagreed
616,R/14/559,14013,RUS,1959,1,TUR,1959,8,Disagreed
617,R/14/585A,14014,RUS,1959,1,TUR,1959,2,Disagreed
618,R/14/585B,14015,RUS,1959,1,TUR,1959,2,Disagreed
619,R/14/585C,14016,RUS,1959,1,TUR,1959,2,Disagreed
620,R/14/586A,14017,RUS,1959,1,TUR,1959,2,Disagreed
621,R/14/586B,14018,RUS,1959,1,TUR,1959,2,Disagreed
622,R/14/586C,14019,RUS,1959,1,TUR,1959,2,Disagreed
623,R/14/586D,14020,RUS,1959,1,TUR,1959,2,Disagreed
624,R/14/590,14021,RUS,1959,2,TUR,1959,1,Disagreed
625,R/19/595,14022,RUS,1959,2,TUR,1959,1,Disagreed
626,R/14/600,14023,RUS,1959,1,TUR,1959,2,Disagreed
627,R/14/612,14024,RUS,1959,3,TUR,1959,1,Disagreed
628,R/14/613,14025,RUS,1959,3,TUR,1959,1,Disagreed
629,R/14/621,14026,RUS,1959,3,TUR,1959,1,Disagreed
630,R/14/632,14027,RUS,1959,1,TUR,1959,1,Agreed
631,R/14/637A,14028,RUS,1959,1,TUR,1959,1,Agreed
632,R/14/637B,14029,RUS,1959,1,TUR,1959,1,Agreed
633,R/14/641,14030,RUS,1959,3,TUR,1959,1,Disagreed
634,R/14/647,14031,RUS,1959,1,TUR,1959,3,Disagreed
635,R/14/704,14032,RUS,1959,3,TUR,1959,1,Disagreed
636,R/14/707,14033,RUS,1959,3,TUR,1959,1,Disagreed
637,R/14/715,14034,RUS,1959,1,TUR,1959,1,Agreed
638,R/14/717,14035,RUS,1959,1,TUR,1959,3,Disagreed
639,R/14/726,14036,RUS,1959,1,TUR,1959,1,Agreed
640,R/14/746A,14037,RUS,1959,1,TUR,1959,1,Agreed
641,R/14/746B,14038,RUS,1959,1,TUR,1959,1,Agreed
642,R/14/746C,14039,RUS,1959,1,TUR,1959,1,Agreed
643,R/14/746D,14040,RUS,1959,1,TUR,1959,1,Agreed
644,R/14/747A,14041,RUS,1959,1,TUR,1959,1,Agreed
645,R/14/747B,14042,RUS,1959,1,TUR,1959,2,Disagreed
646,R/14/747C,14043,RUS,1959,1,TUR,1959,2,Disagreed
647,R/14/773A,14044,RUS,1959,1,TUR,1959,1,Agreed
648,R/14/773B,14045,RUS,1959,1,TUR,1959,1,Agreed
649,R/14/773C,14046,RUS,1959,1,TUR,1959,1,Agreed
650,R/14/774A,14047,RUS,1959,1,TUR,1959,2,Disagreed
651,R/14/774B,14048,RUS,1959,1,TUR,1959,2,Disagreed
652,R/14/774C,14049,RUS,1959,1,TUR,1959,2,Disagreed
653,R/14/775A,14050,RUS,1959,1,TUR,1959,2,Disagreed
654,R/14/775B,14051,RUS,1959,3,TUR,1959,1,Disagreed
655,R/14/775C,14052,RUS,1959,3,TUR,1959,1,Disagreed
656,R/14/775D,14053,RUS,1959,1,TUR,1959,2,Disagreed
657,R/14/783,14054,RUS,1959,1,TUR,1959,3,Disagreed
658,R/15/459,15001,RUS,1960,2,TUR,1960,2,Agreed
659,R/15/462,15002,RUS,1960,2,TUR,1960,1,Disagreed
660,R/15/463,15003,RUS,1960,2,TUR,1960,3,Disagreed
661,R/15/467,15004,RUS,1960,3,TUR,1960,1,Disagreed
662,R/15/559,15005,RUS,1960,1,TUR,1960,3,Disagreed
663,R/15/560A,15006,RUS,1960,1,TUR,1960,3,Disagreed
664,R/15/560B,15007,RUS,1960,1,TUR,1960,3,Disagreed
665,R/15/560C,15008,RUS,1960,3,TUR,1960,1,Disagreed
666,R/15/560D,15009,RUS,1960,3,TUR,1960,1,Disagreed
667,R/15/561,15010,RUS,1960,3,TUR,1960,1,Disagreed
668,R/15/611,15011,RUS,1960,3,TUR,1960,1,Disagreed
669,R/15/614,15012,RUS,1960,3,TUR,1960,1,Disagreed
670,R/15/650A,15013,RUS,1960,3,TUR,1960,1,Disagreed
671,R/15/650B,15014,RUS,1960,1,TUR,1960,3,Disagreed
672,R/15/708,15015,RUS,1960,1,TUR,1960,3,Disagreed
673,R/15/775,15016,RUS,1960,1,TUR,1960,1,Agreed
674,R/15/817A,15017,RUS,1960,1,TUR,1960,3,Disagreed
675,R/15/817B,15018,RUS,1960,3,TUR,1960,1,Disagreed
676,R/15/854,15019,RUS,1960,1,TUR,1960,3,Disagreed
677,R/15/859,15020,RUS,1960,1,TUR,1960,2,Disagreed
678,R/15/865,15021,RUS,1960,3,TUR,1960,2,Disagreed
679,R/15/878,15022,RUS,1960,1,TUR,1960,3,Disagreed
680,R/15/882,15023,RUS,1960,1,TUR,1960,2,Disagreed
681,R/15/955,15024,RUS,1960,1,TUR,1960,3,Disagreed
682,R/15/978A,15025,RUS,1960,1,TUR,1960,3,Disagreed
683,R/15/978B,15026,RUS,1960,1,TUR,1960,3,Disagreed
684,R/15/978C,15027,RUS,1960,3,TUR,1960,1,Disagreed
685,R/15/1272,15028,RUS,1960,1,TUR,1960,3,Disagreed
686,R/15/1273A,15029,RUS,1960,1,TUR,1960,3,Disagreed
687,R/15/1273B,15030,RUS,1960,1,TUR,1960,3,Disagreed
688,R/15/1273C,15031,RUS,1960,1,TUR,1960,3,Disagreed
689,R/15/1273D,15032,RUS,1960,1,TUR,1960,1,Agreed
690,R/15/1291,15033,RUS,1960,1,TUR,1960,1,Agreed
691,R/15/1292,15034,RUS,1960,2,TUR,1960,1,Disagreed
692,R/15/1293,15035,RUS,1960,1,TUR,1960,1,Agreed
693,R/15/1386,15036,RUS,1960,3,TUR,1960,3,Agreed
694,R/15/1387A,15037,RUS,1960,1,TUR,1960,1,Agreed
695,R/15/1387B,15038,RUS,1960,1,TUR,1960,1,Agreed
696,R/15/1388,15039,RUS,1960,1,TUR,1960,1,Agreed
697,R/15/1428,15040,RUS,1960,3,TUR,1960,2,Disagreed
698,R/15/1429A,15041,RUS,1960,3,TUR,1960,2,Disagreed
699,R/15/1429B,15042,RUS,1960,1,TUR,1960,1,Agreed
700,R/15/1429C,15043,RUS,1960,1,TUR,1960,1,Agreed
701,R/15/1429D,15044,RUS,1960,1,TUR,1960,1,Agreed
702,R/15/1478,15045,RUS,1960,1,TUR,1960,3,Disagreed
703,R/15/1479,15046,RUS,1960,3,TUR,1960,1,Disagreed
704,R/15/1492A,15047,RUS,1960,1,TUR,1960,2,Disagreed
705,R/15/1492B,15048,RUS,1960,1,TUR,1960,2,Disagreed
706,R/15/1492C,15049,RUS,1960,1,TUR,1960,2,Disagreed
707,R/15/1493A,15050,RUS,1960,1,TUR,1960,2,Disagreed
708,R/15/1493B,15051,RUS,1960,1,TUR,1960,3,Disagreed
709,R/15/1504,15052,RUS,1960,3,TUR,1960,1,Disagreed
710,R/15/1593,15053,RUS,1961,1,TUR,1961,1,Agreed
711,R/15/1594,15054,RUS,1961,1,TUR,1961,1,Agreed
712,R/15/1596,15055,RUS,1961,1,TUR,1961,1,Agreed
713,R/15/273A,15056,RUS,1961,1,TUR,1961,2,Disagreed
714,R/15/273B,15057,RUS,1961,1,TUR,1961,2,Disagreed
715,R/15/274A,15058,RUS,1961,1,TUR,1961,1,Agreed
716,R/15/274B,15059,RUS,1961,1,TUR,1961,1,Agreed
717,R/15/275,15060,RUS,1961,1,TUR,1961,1,Agreed
718,R/15/322,15061,RUS,1961,3,TUR,1961,1,Disagreed
719,R/15/323A,15062,RUS,1961,3,TUR,1961,1,Disagreed
720,R/15/323B,15063,RUS,1961,1,TUR,1961,1,Agreed
721,R/15/323C,15064,RUS,1961,1,TUR,1961,1,Agreed
722,R/15/323D,15065,RUS,1961,1,TUR,1961,3,Disagreed
723,R/15/324A,15066,RUS,1961,1,TUR,1961,3,Disagreed
724,R/15/324B,15067,RUS,1961,1,TUR,1961,1,Agreed
725,R/15/325A,15068,RUS,1961,3,TUR,1961,1,Disagreed
726,R/15/325B,15069,RUS,1961,3,TUR,1961,1,Disagreed
727,R/15/325C,15070,RUS,1961,3,TUR,1961,1,Disagreed
728,R/15/326A,15071,RUS,1961,3,TUR,1961,1,Disagreed
729,R/15/326B,15072,RUS,1961,3,TUR,1961,1,Disagreed
730,R/15/326C,15073,RUS,1961,1,TUR,1961,3,Disagreed
731,R/15/327,15074,RUS,1961,2,TUR,1961,2,Agreed
732,R/15/341,15075,RUS,1961,1,TUR,1961,3,Disagreed
733,R/15/350,15076,RUS,1961,1,TUR,1961,3,Disagreed
734,R/15/377A,15077,RUS,1961,2,TUR,1961,1,Disagreed
735,R/15/377B,15078,RUS,1961,2,TUR,1961,1,Disagreed
736,R/15/378,15079,RUS,1961,2,TUR,1961,2,Agreed
737,R/15/434A,15080,RUS,1961,1,TUR,1961,1,Agreed
738,R/15/434B,15081,RUS,1961,1,TUR,1961,1,Agreed
739,R/15/448,15082,RUS,1961,3,TUR,1961,1,Disagreed
740,R/15/449A,15083,RUS,1961,1,TUR,1961,1,Agreed
741,R/15/449B,15084,RUS,1961,1,TUR,1961,1,Agreed
742,R/15/449C,15085,RUS,1961,1,TUR,1961,1,Agreed
743,R/15/455,15086,RUS,1961,3,TUR,1961,1,Disagreed
744,R/15/456,15087,RUS,1961,1,TUR,1961,1,Agreed
745,R/15/457,15088,RUS,1961,1,TUR,1961,1,Agreed
746,R/15/464,15089,RUS,1961,3,TUR,1961,2,Disagreed
747,R/15/465,15090,RUS,1961,1,TUR,1961,1,Agreed
748,R/15/483,15091,RUS,1961,3,TUR,1961,1,Disagreed
749,R/15/495,15092,RUS,1961,3,TUR,1961,1,Disagreed
750,R/15/496,15093,RUS,1961,1,TUR,1961,3,Disagreed
751,R/15/497A,15094,RUS,1961,3,TUR,1961,1,Disagreed
752,R/15/497B,15095,RUS,1961,3,TUR,1961,1,Disagreed
753,R/15/497C,15096,RUS,1961,1,TUR,1961,3,Disagreed
754,R/15/504,15097,RUS,1961,3,TUR,1961,1,Disagreed
755,R/15/505,15098,RUS,1961,3,TUR,1961,2,Disagreed
756,R/15/506A,15099,RUS,1961,3,TUR,1961,1,Disagreed
757,R/15/506B,15100,RUS,1961,3,TUR,1961,1,Disagreed
758,R/15/508A,15101,RUS,1961,1,TUR,1961,3,Disagreed
759,R/15/508B,15102,RUS,1961,3,TUR,1961,1,Disagreed
760,ESS/4/102A,15103,RUS,1960,1,TUR,1960,1,Agreed
761,ESS/4/102B,15104,RUS,1960,2,TUR,1960,1,Disagreed
762,R/16/74,16001,RUS,1961,3,TUR,1961,1,Disagreed
763,R/16/77,16002,RUS,1961,3,TUR,1961,1,Disagreed
764,R/16/398,16003,RUS,1961,3,TUR,1961,1,Disagreed
765,R/16/406,16004,RUS,1961,1,TUR,1961,1,Agreed
766,R/16/494,16005,RUS,1961,1,TUR,1961,1,Agreed
767,R/16/507,16006,RUS,1961,3,TUR,1961,1,Disagreed
768,R/16/521,16007,RUS,1961,2,TUR,1961,1,Disagreed
769,R/16/527,16008,RUS,1961,3,TUR,1961,1,Disagreed
770,R/16/568,16009,RUS,1961,3,TUR,1961,2,Disagreed
771,R/16/606,16010,RUS,1961,3,TUR,1961,1,Disagreed
772,R/16/658,16011,RUS,1961,1,TUR,1961,1,Agreed
773,R/16/806,16012,RUS,1961,1,TUR,1961,2,Disagreed
774,R/16/807A,16013,RUS,1961,1,TUR,1961,3,Disagreed
775,R/16/807B,16014,RUS,1961,1,TUR,1961,3,Disagreed
776,R/16/807C,16015,RUS,1961,1,TUR,1961,3,Disagreed
777,R/16/808,16016,RUS,1961,1,TUR,1961,3,Disagreed
778,R/16/871A,16017,RUS,1961,1,TUR,1961,3,Disagreed
779,R/16/871B,16018,RUS,1961,1,TUR,1961,1,Agreed
780,R/16/873,16019,RUS,1961,3,TUR,1961,2,Disagreed
781,R/16/875,16020,RUS,1961,3,TUR,1961,2,Disagreed
782,R/16/876,16021,RUS,1961,1,TUR,1961,2,Disagreed
783,R/16/887,16022,RUS,1961,1,TUR,1961,3,Disagreed
784,R/16/888A,16023,RUS,1961,1,TUR,1961,3,Disagreed
